id,inventaris_id,polygon,lat,lng,,,,,
83,100,"{""type"":""Polygon"",""coordinates"":[[[112.18189806,-8.08858953,0],[112.181868489,-8.089171835,0],[112.181727793,-8.089169024,0],[112.181751622,-8.08885768,0],[112.181660906,-8.088852675,0],[112.181681024,-8.088585031,0],[112.18189806,-8.08858953,0]]]}",-8.088845291,112.1817923,,,63,,
84,101,"{""type"":""Polygon"",""coordinates"":[[[112.177498182,-8.092690354,0],[112.177415852,-8.092743977,0],[112.17734811,-8.092564526,0],[112.17725777,-8.092325211,0],[112.177259424,-8.092324544,0],[112.177638656,-8.092171768,0],[112.177534672,-8.092666587,0],[112.177533565,-8.092667307,0],[112.177498182,-8.092690354,0]]]}",-8.092438277,112.1774574,,,64,,
85,102,"{""type"":""Polygon"",""coordinates"":[[[112.17734811,-8.092564526,0],[112.17741517,-8.092745986,0],[112.177498182,-8.092690354,0],[112.177533719,-8.092666538,0],[112.177533565,-8.092667307,0],[112.177441191,-8.093129367,0],[112.17736036,-8.092962799,0],[112.177085207,-8.092395792,0],[112.177090786,-8.092393904,0],[112.177092658,-8.09239327,0],[112.177259369,-8.092324395,0],[112.177259424,-8.092324544,0],[112.17734811,-8.092564526,0]]]}",-8.092683411,112.1773219,,,48,,
86,103,"{""type"":""Polygon"",""coordinates"":[[[112.182243263,-8.089222175,0],[112.182237996,-8.089395019,0],[112.181872472,-8.089378298,0],[112.181868485,-8.08923296,0],[112.182243263,-8.089222175,0]]]}",-8.089306828,112.1820609,,,65,,
87,104,"{""type"":""Polygon"",""coordinates"":[[[112.177090171,-8.092392606,0],[112.177084836,-8.092394761,0],[112.177018687,-8.092262252,0],[112.177017909,-8.092260694,0],[112.177670628,-8.091972834,0],[112.177639519,-8.092170759,0],[112.177090171,-8.092392606,0]]]}",-8.092194723,112.1773594,,,30,,
88,105,"{""type"":""Polygon"",""coordinates"":[[[112.187488558,-8.088891707,0],[112.187132215,-8.089059563,0],[112.187037573,-8.088688695,0],[112.187446122,-8.088713102,0],[112.187488558,-8.088891707,0]]]}",-8.088842223,112.1872537,,,25,,
89,106,"{""type"":""Polygon"",""coordinates"":[[[112.193996563,-8.090621276,0],[112.19381641,-8.091156562,0],[112.193592001,-8.091077539,0],[112.193775382,-8.090539156,0],[112.193996563,-8.090621276,0]]]}",-8.090848976,112.1937948,,,13,,
90,107,"{""type"":""Polygon"",""coordinates"":[[[112.18995617,-8.077557253,0],[112.189750567,-8.078138561,0],[112.189432546,-8.0780659,0],[112.189606057,-8.077513333,0],[112.18995617,-8.077557253,0]]]}",-8.077816035,112.1896889,,,24,,
91,108,"{""type"":""Polygon"",""coordinates"":[[[112.176867818,-8.112098442,0],[112.17681229,-8.112334604,0],[112.176384258,-8.112262892,0],[112.17645506,-8.112014715,0],[112.176867818,-8.112098442,0]]]}",-8.11217784,112.1766277,,,23,,
92,109,"{""type"":""Polygon"",""coordinates"":[[[112.169208996,-8.110440878,0],[112.168918165,-8.111445923,0],[112.168295626,-8.111238486,0],[112.168671604,-8.110238361,0],[112.169208996,-8.110440878,0]]]}",-8.110851715,112.1687688,,,,,
93,110,"{""type"":""Polygon"",""coordinates"":[[[112.166362575,-8.110043153,0],[112.166849237,-8.110090634,0],[112.166795255,-8.110419229,0],[112.166544124,-8.110412128,0],[112.166547693,-8.110288953,0],[112.166270896,-8.11022523,0],[112.166362575,-8.110043153,0]]]}",-8.11021354,112.1665977,,,,,
94,113,"{""type"":""Polygon"",""coordinates"":[[[112.150929985,-8.12436646,0],[112.150873909,-8.124584532,0],[112.150501629,-8.124464592,0],[112.150445553,-8.124441227,0],[112.150204116,-8.124368017,0],[112.150272653,-8.124210694,0],[112.150327171,-8.124190444,0],[112.150929985,-8.12436646,0]]]}",-8.124377543,112.1505808,,,5,,
95,114,"{""type"":""Polygon"",""coordinates"":[[[112.157339747,-8.123559593,0],[112.157034508,-8.124252938,0],[112.156864661,-8.124196286,0],[112.157084681,-8.123470028,0],[112.157339747,-8.123559593,0]]]}",-8.12384563,112.1570897,,,10,,
96,115,"{""type"":""Polygon"",""coordinates"":[[[112.178359251,-8.094793931,0],[112.176669001,-8.09549646,0],[112.175675374,-8.095265608,0],[112.17594307,-8.09427591,0],[112.178297516,-8.093317591,0],[112.178301893,-8.093315803,0],[112.178487702,-8.093721326,0],[112.178563895,-8.093887615,0],[112.178359251,-8.094793931,0]]]}",-8.094494311,112.1771894,,,10,,
97,116,"{""type"":""Polygon"",""coordinates"":[[[112.170695256,-8.09946562,0],[112.170571792,-8.100175969,0],[112.17048595,-8.100167172,0],[112.170471778,-8.100277077,0],[112.16995172,-8.100213621,0],[112.169969786,-8.099916497,0],[112.170056259,-8.09941283,0],[112.170695256,-8.09946562,0]]]}",-8.099834175,112.170307,,,24,,
98,117,"{""type"":""Polygon"",""coordinates"":[[[112.160819847,-8.102508419,0],[112.160649543,-8.103145206,0],[112.160030256,-8.103006174,0],[112.160201459,-8.102385793,0],[112.160819847,-8.102508419,0]]]}",-8.102762093,112.1604264,,,25,,
99,118,"{""type"":""Polygon"",""coordinates"":[[[112.144613452,-8.087766615,0],[112.144546217,-8.088011112,0],[112.144004224,-8.087849552,0],[112.144080132,-8.087615493,0],[112.144613452,-8.087766615,0]]]}",-8.087811492,112.1443123,,,32,,
100,119,"{""type"":""Polygon"",""coordinates"":[[[112.16693643,-8.097009281,0],[112.166898657,-8.097384759,0],[112.166796307,-8.097371742,0],[112.166839134,-8.096998862,0],[112.16693643,-8.097009281,0]]]}",-8.097192812,112.1668675,,,57,,
101,120,"{""type"":""Polygon"",""coordinates"":[[[112.172759391,-8.076947505,0],[112.172648465,-8.077248406,0],[112.172416851,-8.077161344,0],[112.172528407,-8.076874709,0],[112.172759391,-8.076947505,0]]]}",-8.077058837,112.1725889,,,25,,
102,123,"{""type"":""Polygon"",""coordinates"":[[[112.157702472,-8.100018938,0],[112.157672536,-8.100001078,0],[112.157697102,-8.099961997,0],[112.157570926,-8.099863737,0],[112.15759064,-8.099824761,0],[112.15780838,-8.099893397,0],[112.157702472,-8.100018938,0]]]}",-8.099907376,112.1576906,,,34,,
103,124,"{""type"":""Polygon"",""coordinates"":[[[112.154085452,-8.100239368,0],[112.154026476,-8.100531569,0],[112.153929969,-8.100515485,0],[112.153934315,-8.100485996,0],[112.153836143,-8.100469912,0],[112.153887077,-8.100199156,0],[112.154085452,-8.100239368,0]]]}",-8.100360192,112.153961,,,26,,
104,125,"{""type"":""Polygon"",""coordinates"":[[[112.154088,-8.085789216,0],[112.154027176,-8.08612755,0],[112.153635621,-8.086085733,0],[112.153677438,-8.085732193,0],[112.154088,-8.085789216,0]]]}",-8.085932022,112.1538561,,,43,,
105,126,"{""type"":""Polygon"",""coordinates"":[[[112.149307,-8.10109],[112.149535,-8.101166],[112.149583,-8.100943],[112.149382,-8.10085],[112.149307,-8.10109]]]}",-8.101008,112.149445,,,35,,
106,127,"{""type"":""Polygon"",""coordinates"":[[[112.14423616,-8.10178529,0],[112.144142077,-8.102270877,0],[112.14385376,-8.102223836,0],[112.143947842,-8.101715487,0],[112.144154217,-8.101735214,0],[112.144148147,-8.10177315,0],[112.14423616,-8.10178529,0]]]}",-8.101993418,112.1440445,,,5,,
107,128,"{""type"":""Polygon"",""coordinates"":[[[112.141115593,-8.085264152,0],[112.14089906,-8.086011072,0],[112.140585207,-8.085904021,0],[112.140789576,-8.085178998,0],[112.141115593,-8.085264152,0]]]}",-8.085588775,112.1408485,,,52,,
108,129,"{""type"":""Polygon"",""coordinates"":[[[112.157138462,-8.110269127,0],[112.157060218,-8.110608185,0],[112.156612093,-8.11048252,0],[112.156728274,-8.110167173,0],[112.157138462,-8.110269127,0]]]}",-8.110384767,112.1568854,,,8,,
109,130,"{""type"":""Polygon"",""coordinates"":[[[112.156484058,-8.109270922,0],[112.156320456,-8.109740387,0],[112.156307284,-8.109738351,0],[112.156311635,-8.109720948,0],[112.155983125,-8.109615993,0],[112.155832593,-8.110038454,0],[112.155740331,-8.110011747,0],[112.155822881,-8.109744674,0],[112.155848374,-8.109751957,0],[112.155895719,-8.10958443,0],[112.155916357,-8.109589286,0],[112.156085098,-8.109124336,0],[112.156484058,-8.109270922,0]]]}",-8.109495654,112.1561427,,,9,,
110,131,"{""type"":""Polygon"",""coordinates"":[[[112.178844179,-8.089025187,0],[112.178798436,-8.089210952,0],[112.178723045,-8.089204575,0],[112.178762128,-8.089012016,0],[112.178844179,-8.089025187,0]]]}",-8.089111563,112.1787821,,,40,,
111,132,"{""type"":""Polygon"",""coordinates"":[[[112.184959544,-8.082432927,0],[112.184949567,-8.082568842,0],[112.18486317,-8.082554432,0],[112.184877141,-8.082424284,0],[112.184959544,-8.082432927,0]]]}",-8.082495744,112.1849126,,,49,,
112,133,"{""type"":""Polygon"",""coordinates"":[[[112.168882172,-8.117466375,0],[112.168815673,-8.117702494,0],[112.168689496,-8.117681246,0],[112.168695918,-8.117436326,0],[112.168882172,-8.117466375,0]]]}",-8.117563932,112.168772,,,25,,
113,134,"{""type"":""Polygon"",""coordinates"":[[[112.156073481,-8.103120431,0],[112.156506828,-8.103189268,0],[112.156503497,-8.1032226,0],[112.156046882,-8.10316309,0],[112.156022947,-8.103416832,0],[112.155436926,-8.103345273,0],[112.15550167,-8.102967031,0],[112.156084365,-8.103062444,0],[112.156073481,-8.103120431,0]]]}",-8.103195045,112.1557937,,,5,,
114,135,"{""type"":""Polygon"",""coordinates"":[[[112.143813,-8.102465],[112.143859,-8.102263],[112.144131,-8.102321,0],[112.144088,-8.102525,0],[112.143813,-8.102465]]]}",-8.102394,112.143972,,,4,,
115,136,"{""type"":""Polygon"",""coordinates"":[[[112.151335006,-8.108715555,0],[112.15156622,-8.107868606,0],[112.151844352,-8.107995325,0],[112.151591932,-8.108801245,0],[112.151335006,-8.108715555,0]]]}",-8.10833721,112.1515858,,,4,,
116,137,"{""type"":""Polygon"",""coordinates"":[[[112.164879544,-8.10266277,0],[112.164811025,-8.102895566,0],[112.164652518,-8.102868241,0],[112.164701086,-8.102623536,0],[112.164879544,-8.10266277,0]]]}",-8.102759864,112.1647612,,,33,,
117,138,"{""type"":""Polygon"",""coordinates"":[[[112.167665251,-8.105191694,0],[112.167598421,-8.105528091,0],[112.167052083,-8.105434219,0],[112.167125437,-8.105071509,0],[112.167369653,-8.105098153,0],[112.167665251,-8.105191694,0]]]}",-8.105298994,112.1673579,,,44,,
118,139,"{""type"":""Polygon"",""coordinates"":[[[112.16759777,-8.105529216,0],[112.167571592,-8.105658683,0],[112.166920918,-8.105534931,0],[112.166961471,-8.105350709,0],[112.167062386,-8.105375116,0],[112.167049606,-8.105436262,0],[112.16759777,-8.105529216,0]]]}",-8.105525633,112.1672449,,,42,,
119,142,"{""type"":""Polygon"",""coordinates"":[[[112.166876937,-8.096668158,0],[112.166792267,-8.097370869,0],[112.166572814,-8.097348586,0],[112.166622391,-8.096887191,0],[112.166657668,-8.096649664,0],[112.166876937,-8.096668158,0]]]}",-8.097008817,112.1667235,,,55,,
120,144,"{""type"":""Polygon"",""coordinates"":[[[112.170460734,-8.09438438,0],[112.170411845,-8.09469534,0],[112.170186733,-8.094662589,0],[112.170133573,-8.094643924,0],[112.17010087,-8.094611854,0],[112.170096968,-8.094561912,0],[112.170107,-8.094488611,0],[112.170047328,-8.094469909,0],[112.170077496,-8.094312351,0],[112.170460734,-8.09438438,0]]]}",-8.094500605,112.1702585,,,46,,
121,145,"{""type"":""Polygon"",""coordinates"":[[[112.170896183,-8.082904416,0],[112.170598431,-8.083679638,0],[112.170554012,-8.083658511,0],[112.170549811,-8.083671782,0],[112.17039945,-8.083612033,0],[112.17043361,-8.083523186,0],[112.169984963,-8.083353615,0],[112.170169403,-8.0829014,0],[112.170288565,-8.082958179,0],[112.170585521,-8.083037321,0],[112.170656194,-8.082844101,0],[112.170896183,-8.082904416,0]]]}",-8.083228808,112.1704517,,,16,,
122,146,"{""type"":""Polygon"",""coordinates"":[[[112.165984052,-8.081411366,0],[112.165627322,-8.082176355,0],[112.165268698,-8.082087899,0],[112.165611288,-8.081360811,0],[112.165683993,-8.081330691,0],[112.165984052,-8.081411366,0]]]}",-8.081750364,112.1656274,,,17,,
123,147,"{""type"":""Polygon"",""coordinates"":[[[112.175381774,-8.070747346,0],[112.175326558,-8.071026428,0],[112.174763145,-8.070845421,0],[112.17489681,-8.07050887,0],[112.175388479,-8.0706547,0],[112.175381774,-8.070747346,0]]]}",-8.070763876,112.1750962,,,12,,
124,148,"{""type"":""Polygon"",""coordinates"":[[[112.175096719,-8.06601486,0],[112.174949104,-8.066415708,0],[112.174438829,-8.066255417,0],[112.174581498,-8.06587332,0],[112.175096719,-8.06601486,0]]]}",-8.066140527,112.1747685,,,11,,
125,149,"{""type"":""Polygon"",""coordinates"":[[[112.175056277,-8.061569504,0],[112.17490876,-8.061878811,0],[112.174517483,-8.061693208,0],[112.174693473,-8.061265534,0],[112.17506657,-8.061410156,0],[112.175076415,-8.061430656,0],[112.175074212,-8.061469725,0],[112.17506715,-8.061527574,0],[112.175056277,-8.061569504,0]]]}",-8.061567696,112.1748095,,,25,,
126,150,"{""type"":""Polygon"",""coordinates"":[[[112.182170758,-8.066282243,0],[112.182007044,-8.066787237,0],[112.181705942,-8.066670045,0],[112.18185559,-8.066187214,0],[112.182170758,-8.066282243,0]]]}",-8.066481274,112.1819364,,,14,,
127,151,"{""type"":""Polygon"",""coordinates"":[[[112.173187739,-8.09101309,0],[112.173144861,-8.091168541,0],[112.172599898,-8.091006364,0],[112.172678956,-8.090862992,0],[112.173187739,-8.09101309,0]]]}",-8.091013719,112.1729029,,,25,,
128,152,"{""type"":""Polygon"",""coordinates"":[[[112.17323117,-8.090855226,0],[112.173187307,-8.091009653,0],[112.172680156,-8.090858401,0],[112.172723772,-8.090697327,0],[112.17323117,-8.090855226,0]]]}",-8.090854607,112.172954,,,24,,
129,153,"{""type"":""Polygon"",""coordinates"":[[[112.17864489,-8.081690336,0],[112.178443505,-8.081862784,0],[112.178107269,-8.081668222,0],[112.178298355,-8.081478321,0],[112.17864489,-8.081690336,0]]]}",-8.081673487,112.1783733,,,21,,
130,154,"{""type"":""Polygon"",""coordinates"":[[[112.189520864,-8.066940561,0],[112.18949999,-8.066942458,0],[112.189478222,-8.066932468,0],[112.189322917,-8.066824865,0],[112.189481425,-8.066618651,0],[112.189684678,-8.066753495,0],[112.189545245,-8.066920345,0],[112.189532774,-8.066931718,0],[112.189520864,-8.066940561,0]]]}",-8.066787069,112.1895017,,,22,,
131,155,"{""type"":""Polygon"",""coordinates"":[[[112.190463852,-8.067063951,0],[112.190266685,-8.06742441,0],[112.19000092,-8.067244794,0],[112.190211751,-8.066899384,0],[112.190463852,-8.067063951,0]]]}",-8.067160145,112.190235,,,23,,
132,156,"{""type"":""Polygon"",""coordinates"":[[[112.187862374,-8.075938171,0],[112.187752235,-8.076390504,0],[112.187373589,-8.076284506,0],[112.187342586,-8.076260749,0],[112.187326392,-8.076236917,0],[112.187327863,-8.076209072,0],[112.187419362,-8.075832008,0],[112.187457874,-8.0756733,0],[112.187898808,-8.07578854,0],[112.187862374,-8.075938171,0]]]}",-8.076029262,112.1876071,,,32,,
133,157,"{""type"":""Polygon"",""coordinates"":[[[112.164607598,-8.09118983,0],[112.164583631,-8.091286622,0],[112.164533936,-8.091276828,0],[112.164484125,-8.091479791,0],[112.164194655,-8.091409474,0],[112.164272315,-8.091109306,0],[112.164607598,-8.09118983,0]]]}",-8.091291227,112.1643875,,,8,,
134,159,"{""type"":""Polygon"",""coordinates"":[[[112.165752149,-8.0829479,0],[112.165680385,-8.083298503,0],[112.16532261,-8.08321764,0],[112.165395168,-8.082867968,0],[112.165752149,-8.0829479,0]]]}",-8.083083093,112.1655376,,,10,,
135,160,"{""type"":""Polygon"",""coordinates"":[[[112.169338615,-8.091447294,0],[112.169234982,-8.092142696,0],[112.168071204,-8.092017811,0],[112.168116153,-8.091877611,0],[112.168193446,-8.091746006,0],[112.168265014,-8.091615,0],[112.168287756,-8.091436371,0],[112.16829503,-8.091162216,0],[112.168295044,-8.091161685,0],[112.168300623,-8.091163212,0],[112.169338615,-8.091447294,0]]]}",-8.091699152,112.1687338,,,52,,
136,165,"{""type"":""Polygon"",""coordinates"":[[[112.181106662,-8.109010667,0],[112.18096108,-8.109487285,0],[112.180895058,-8.10948099,0],[112.180892944,-8.109480789,0],[112.180904734,-8.109436105,0],[112.180740964,-8.109401338,0],[112.18069667,-8.109387502,0],[112.180696361,-8.109387406,0],[112.180398329,-8.109263492,0],[112.180201047,-8.109110667,0],[112.179672163,-8.108957771,0],[112.179514962,-8.108912325,0],[112.179515293,-8.108910951,0],[112.179587738,-8.10861104,0],[112.181106662,-8.109010667,0]]]}",-8.109019507,112.1803672,,,43,,
137,166,"{""type"":""Polygon"",""coordinates"":[[[112.158186459,-8.107658621,0],[112.158084504,-8.107969226,0],[112.157769157,-8.107867271,0],[112.157859256,-8.107573264,0],[112.158186459,-8.107658621,0]]]}",-8.107767097,112.1579766,,,11,,
138,167,"{""type"":""Polygon"",""coordinates"":[[[112.163867235,-8.083269059,0],[112.163791145,-8.083499403,0],[112.1634754,-8.083414141,0],[112.163533135,-8.08321056,0],[112.16356162,-8.083184757,0],[112.163867235,-8.083269059,0]]]}",-8.083340435,112.1636694,,,8,,
139,168,"{""type"":""Polygon"",""coordinates"":[[[112.187890972,-8.07641671,0],[112.187852305,-8.076418167,0],[112.187754552,-8.076391804,0],[112.187864419,-8.075938661,0],[112.18790058,-8.075789512,0],[112.188057576,-8.075830937,0],[112.188027342,-8.075977703,0],[112.187950312,-8.076351622,0],[112.187937869,-8.076380459,0],[112.187923763,-8.076404044,0],[112.187890972,-8.07641671,0]]]}",-8.076114391,112.1879097,,,27,,
140,169,"{""type"":""Polygon"",""coordinates"":[[[112.165016162,-8.104714014,0],[112.164967236,-8.104862721,0],[112.164689232,-8.104761779,0],[112.16473541,-8.104623416,0],[112.165016162,-8.104714014,0]]]}",-8.104741072,112.1648536,,,32,,
141,170,"{""type"":""Polygon"",""coordinates"":[[[112.174721215,-8.061794065,0],[112.174627875,-8.06199846,0],[112.174428439,-8.061907643,0],[112.174516218,-8.06169558,0],[112.174721215,-8.061794065,0]]]}",-8.061848143,112.1745734,,,6,,
142,171,"{""type"":""Polygon"",""coordinates"":[[[112.172646948,-8.077250871,0],[112.172570822,-8.077464896,0],[112.172327887,-8.077380134,0],[112.172415534,-8.077162968,0],[112.172646948,-8.077250871,0]]]}",-8.07731519,112.1724894,,,16,,
143,173,"{""type"":""Polygon"",""coordinates"":[[[112.150785542,-8.125915707,0],[112.149586658,-8.125552149,0],[112.1497698,-8.125236852,0],[112.149893706,-8.125023542,0],[112.150188191,-8.124369375,0],[112.150867678,-8.124589492,0],[112.150885224,-8.124584706,0],[112.15092191,-8.124593479,0],[112.151236133,-8.124694765,0],[112.150976715,-8.125397629,0],[112.15090411,-8.125594393,0],[112.150785542,-8.125915707,0]]]}",-8.125149566,112.1504509,,,3,,
144,174,"{""type"":""Polygon"",""coordinates"":[[[112.15937725,-8.090645643,0],[112.158947413,-8.090830329,0],[112.159004456,-8.090566059,0],[112.15937725,-8.090645643,0]]]}",-8.090680677,112.1591097,,,41,,
145,175,"{""type"":""Polygon"",""coordinates"":[[[112.180205788,-8.105917339,0],[112.18015485,-8.106056408,0],[112.180382606,-8.106121142,0],[112.180255247,-8.106476493,0],[112.179776529,-8.106321039,0],[112.179958375,-8.105835677,0],[112.180205788,-8.105917339,0]]]}",-8.106176981,112.1800763,,,48,,
146,176,"{""type"":""Polygon"",""coordinates"":[[[112.174837947,-8.094783363,0],[112.175110027,-8.095413852,0],[112.175507123,-8.095254746,0],[112.175115854,-8.097008404,0],[112.174139757,-8.096813325,0],[112.174025443,-8.097239289,0],[112.173230219,-8.097046997,0],[112.173262778,-8.096940335,0],[112.173380305,-8.09658792,0],[112.173439594,-8.096606437,0],[112.173500749,-8.096545922,0],[112.173683692,-8.09659599,0],[112.173874713,-8.095735149,0],[112.173906812,-8.095617982,0],[112.173647515,-8.09552381,0],[112.173711712,-8.095289474,0],[112.174837947,-8.094783363,0]]]}",-8.096064442,112.1744492,,,104,,
147,177,"{""type"":""Polygon"",""coordinates"":[[[112.165817223,-8.098920954,0],[112.165770295,-8.098951209,0],[112.165705687,-8.098948026,0],[112.164431544,-8.098848519,0],[112.164401028,-8.098814239,0],[112.164405388,-8.09874634,0],[112.164582544,-8.097328015,0],[112.164629611,-8.097267721,0],[112.164690872,-8.097230426,0],[112.165972499,-8.097417786,0],[112.166022103,-8.097446586,0],[112.166041752,-8.097492593,0],[112.165834803,-8.098833974,0],[112.165817223,-8.098920954,0]]]}",-8.09810847,112.165208,,,12,,
148,178,"{""type"":""Polygon"",""coordinates"":[[[112.147497742,-8.088416396,0],[112.147468157,-8.088530064,0],[112.147181652,-8.088447538,0],[112.147211236,-8.08834477,0],[112.147497742,-8.088416396,0]]]}",-8.088435382,112.1473419,,,27,,hapus polygon
